# This file contains the list of regulation interactions (graph edges) that
# define the gene regulatory network of Drosophila melanogaster.
# 
# The original network was built using the information available from
# 
# Roy S, Ernst J, Kharchenko PV, Kheradpour P, Negre N, Eaton ML, et al.
# Identification of functional elements and regulatory circuits by Drosophila
# modENCODE. Science (New York, NY). 2010;330(6012):1787–97.
# doi:10.1126/science.1198374.
# 
# Columns:
# 1. regulator gene
# 2. target or regulated gene
# 3. If available in the original source, effect of the regulation: activatory
# (+) or inhibitory (-). Context dependent or unknown effects where assumed to
# be activatory.
# 
Source	Target	Mode
Sry-beta	CG1603	
Sry-beta	CG1602	
Sry-beta	CG10492	
Sry-beta	CG17446	
Sry-beta	CG17912	
Sry-beta	CG10495	
Sry-beta	CG11943	
Sry-beta	CG8173	
Sry-beta	CG8176	
Sry-beta	ssp2	
Sry-beta	crp	
Sry-beta	CG5602	
Sry-beta	oxt	
Sry-beta	CG4730	
Sry-beta	CG13163	
Sry-beta	CG1737	
Sry-beta	crn	
Sry-beta	CG1738	
Sry-beta	crm	
Sry-beta	CG11837	
Sry-beta	Golgin84	
Sry-beta	MED23	
Sry-beta	MED22	
Sry-beta	MED24	
Sry-beta	MED27	
Sry-beta	CG11839	
Sry-beta	XRCC1	
Sry-beta	Mes4	
Sry-beta	arm	
Sry-beta	CG5742	
Sry-beta	CG7993	
Sry-beta	CG5745	
Sry-beta	CG5746	
Sry-beta	tho2	
Sry-beta	woc	
Sry-beta	sip1	
Sry-beta	l(3)mbt	
Sry-beta	CG4078	
Sry-beta	CG7872	
Sry-beta	nop5	
Sry-beta	B52	
Sry-beta	Ced-12	
Sry-beta	mei-S332	
Sry-beta	botv	
Sry-beta	CG32528	
Sry-beta	Uev1A	
Sry-beta	CG3511	
Sry-beta	tgo	
Sry-beta	CG4239	
Sry-beta	swm	
Sry-beta	fs(2)ltoPP43	
Sry-beta	CG42489	
Sry-beta	RanGap	
Sry-beta	dup	
Sry-beta	CG32418	
Sry-beta	CG14480	
Sry-beta	CG3281	
Sry-beta	Mtl	
Sry-beta	CG14715	
Sry-beta	CG14710	
Sry-beta	CG3603	
Sry-beta	CG3605	
Sry-beta	CG3358	
Sry-beta	Ciao1	
Sry-beta	l(1)G0255	
Sry-beta	NC2beta	
Sry-beta	CG13599	
Sry-beta	Mcm2	
Sry-beta	Orc6	
Sry-beta	Orc2	
Sry-beta	Orc1	
Sry-beta	CG33695	
Sry-beta	Rat1	
Sry-beta	CG9636	
Sry-beta	CG14803	
Sry-beta	CG14805	
Sry-beta	CG10139	
Sry-beta	CG3776	
Sry-beta	Papst2	
Sry-beta	CG3995	
Sry-beta	CG3770	
Sry-beta	CG12155	
Sry-beta	Ilk	
Sry-beta	CG12393	
Sry-beta	CG12391	
Sry-beta	PpV	
Sry-beta	CG16896	
Sry-beta	CG14939	
Sry-beta	CG16892	
Sry-beta	Nxt1	
Sry-beta	CG12713	
Sry-beta	CG2004	
Sry-beta	CG9705	
Sry-beta	CG7706	
Sry-beta	CG7705	
Sry-beta	CG2950	
Sry-beta	CG6659	
Sry-beta	l(2)35Df	
Sry-beta	CG6654	
Sry-beta	CG6650	
Sry-beta	simj	
Sry-beta	l(1)1Bi	
Sry-beta	Aats-thr	
Sry-beta	CG11063	
Sry-beta	CG6254	
Sry-beta	Pcaf	
Sry-beta	CG12081	
Sry-beta	CG9143	
Sry-beta	cue	
Sry-beta	CG8949	
Sry-beta	CG11261	
Sry-beta	stwl	
Sry-beta	CG8944	
Sry-beta	CG9418	
Sry-beta	DNApol-alpha73	
Sry-beta	CG8545	
Sry-beta	bif	
Sry-beta	TfIIFbeta	
Sry-beta	CG1636	
Sry-beta	CG16865	
Sry-beta	PPP4R2r	
Sry-beta	Kdm4A	
Sry-beta	CG17904	
Sry-beta	TfIIS	
Sry-beta	CG1142	
Sry-beta	TfIIB	
Sry-beta	MESR6	
Sry-beta	pall	
Sry-beta	MESR4	
Sry-beta	mtTFB2	
Sry-beta	pen	
Sry-beta	CG9253	
Sry-beta	lark	
Sry-beta	prod	
Sry-beta	pea	
Sry-beta	MED31	
Sry-beta	CG10825	
Sry-beta	Bap60	
Sry-beta	CG17293	
Sry-beta	Incenp	
Sry-beta	alpha4GT1	
Sry-beta	D19B	
Sry-beta	CG32685	
Sry-beta	XNP	
Sry-beta	CycD	
Sry-beta	CycA	
Sry-beta	CycC	
Sry-beta	CycB	
Sry-beta	CG8617	
Sry-beta	ppan	
Sry-beta	dalao	
Sry-beta	mus81	
Sry-beta	c12.1	
Sry-beta	CG14657	
Sry-beta	exd	
Sry-beta	CG3560	
Sry-beta	ns1	
Sry-beta	ns4	
Sry-beta	CG11660	
Sry-beta	CG13298	
Sry-beta	CG32409	
Sry-beta	z	
Sry-beta	Nnp-1	
Sry-beta	Ts	
Sry-beta	Ice	
Sry-beta	CG11523	
Sry-beta	CG14722	
Sry-beta	Tsc1	
Sry-beta	Taf7	
Sry-beta	Taf6	
Sry-beta	Taf5	
Sry-beta	Taf4	
Sry-beta	Taf2	
Sry-beta	Taf1	
Sry-beta	CG4884	
Sry-beta	CG4887	
Sry-beta	CG4880	
Sry-beta	Taf8	
Sry-beta	gro	
Sry-beta	gammaTub23C	
Sry-beta	TXBP181-like	
Sry-beta	CG4866	
Sry-beta	TFAM	
Sry-beta	Adf1	
Sry-beta	CG2233	
Sry-beta	CG2493	
Sry-beta	CG14341	
Sry-beta	CG15525	
Sry-beta	ago	
Sry-beta	As	
Sry-beta	CG3700	
Sry-beta	CG7288	
Sry-beta	CG3704	
Sry-beta	Git	
Sry-beta	alien	
Sry-beta	CG11180	
Sry-beta	CG15744	
Sry-beta	CG11188	
Sry-beta	CG15747	
Sry-beta	CG16888	
Sry-beta	Prosalpha5	
Sry-beta	ScpX	
Sry-beta	CG3639	
Sry-beta	Fpps	
Sry-beta	CG10217	
Sry-beta	CG10219	
Sry-beta	CG7065	
Sry-beta	Topors	
Sry-beta	MAN1	
Sry-beta	CG6623	
Sry-beta	vlc	
Sry-beta	CG6621	
Sry-beta	CG16868	
Sry-beta	RhoBTB	
Sry-beta	Cdc42	
Sry-beta	vls	
Sry-beta	Surf6	
Sry-beta	Spx	
Sry-beta	CG1440	
Sry-beta	CG11275	
Sry-beta	trr	
Sry-beta	CG6712	
Sry-beta	CG9883	
Sry-beta	CG12213	
Sry-beta	Nopp140	
Sry-beta	CG8378	
Sry-beta	CG8379	
Sry-beta	CG4400	
Sry-beta	par-6	
Sry-beta	CG8370	
Sry-beta	CG1622	
Sry-beta	Su(H)	
Sry-beta	Alas	
Sry-beta	DMAP1	
Sry-beta	Dcp-1	
Sry-beta	pds5	
Sry-beta	cdc16	
Sry-beta	CG7849	
Sry-beta	hkl	
Sry-beta	CG8116	
Sry-beta	CG7840	
Sry-beta	Prp8	
Sry-beta	CG30296	
Sry-beta	mre11	
Sry-beta	Tequila	
Sry-beta	Dip2	
Sry-beta	cerv	
Sry-beta	CG18317	
Sry-beta	CG11857	
Sry-beta	CG8027	
Sry-beta	CG5720	
Sry-beta	CG5726	
Sry-beta	DNApol-iota	
Sry-beta	CG5728	
Sry-beta	qkr58E-1	
Sry-beta	CG10584	
Sry-beta	Bap55	
Sry-beta	qkr58E-2	
Sry-beta	CG17029	
Sry-beta	CG30122	
Sry-beta	Nek2	
Sry-beta	feo	
Sry-beta	chm	
Sry-beta	CG14642	
Sry-beta	Pnn	
Sry-beta	PSR	
Sry-beta	CG9667	
Sry-beta	Gug	
Sry-beta	Prosbeta2	
Sry-beta	pfk	
Sry-beta	Uch-L3	
Sry-beta	CG5439	
Sry-beta	CG11986	
Sry-beta	CG13350	
Sry-beta	CG11980	
Sry-beta	snRNP70K	
Sry-beta	Irbp	
Sry-beta	raps	
Sry-beta	CG14135	
Sry-beta	CG14641	
Sry-beta	msd5	
Sry-beta	csul	
Sry-beta	msd1	
Sry-beta	dwg	
Sry-beta	RYBP	
Sry-beta	CG33213	
Sry-beta	Rpb11	
Sry-beta	CG14220	
Sry-beta	CG14222	
Sry-beta	da	
Sry-beta	Rab35	
Sry-beta	drosha	
Sry-beta	CG4877	
Sry-beta	Pp1-87B	
Sry-beta	CG7387	
Sry-beta	CG7384	
Sry-beta	Edc3	
Sry-beta	CG15514	
Sry-beta	LBR	
Sry-beta	CG2158	
Sry-beta	RN-tre	
Sry-beta	Pbp95	
Sry-beta	CG15199	
Sry-beta	CG7277	
Sry-beta	tsu	
Sry-beta	CG14005	
Sry-beta	Cap	
Sry-beta	dah	
Sry-beta	Cat	
Sry-beta	zf30C	
Sry-beta	Cap-G	
Sry-beta	Pdsw	
Sry-beta	CG6013	
Sry-beta	CG6015	
Sry-beta	elgi	
Sry-beta	tral	
Sry-beta	CG9769	
Sry-beta	CG3004	
Sry-beta	CG7011	
Sry-beta	CG9953	
Sry-beta	Nup98	
Sry-beta	CG7728	
Sry-beta	levy	
Sry-beta	CG1943	
Sry-beta	Gcn2	
Sry-beta	CG30467	
Sry-beta	mRNA-capping-enzyme	
Sry-beta	CG7650	
Sry-beta	Art1	
Sry-beta	Arc-p34	
Sry-beta	CG17612	
Sry-beta	RpS5b	
Sry-beta	CG6523	
Sry-beta	CG8360	
Sry-beta	Nlp	
Sry-beta	l(2)06496	
Sry-beta	Nufip	
Sry-beta	CG1896	
Sry-beta	CG1542	
Sry-beta	CG1360	
Sry-beta	ik2	
Sry-beta	Ino80	
Sry-beta	CG8108	
Sry-beta	CG4709	
Sry-beta	Bin1	
Sry-beta	G-ialpha65A	
Sry-beta	CG8290	
Sry-beta	CG32221	
Sry-beta	Sir2	
Sry-beta	mad2	
Sry-beta	Sin3A	
Sry-beta	Pep	
Sry-beta	CG11866	
Sry-beta	R	
Sry-beta	cdc2c	
Sry-beta	CG8038	
Sry-beta	fl(2)d	
Sry-beta	CG4670	
Sry-beta	Cortactin	
Sry-beta	Lnk	
Sry-beta	mip40	
Sry-beta	RhoGAPp190	
Sry-beta	Hrb27C	
Sry-beta	RhoGEF4	
Sry-beta	CG8569	
Sry-beta	Spat	
Sry-beta	lin19	
Sry-beta	l(2)05714	
Sry-beta	CG8636	
Sry-beta	CG17328	
Sry-beta	CG5934	
Sry-beta	MED11	
Sry-beta	spn-F	
Sry-beta	MED16	
Sry-beta	mip130	
Sry-beta	CG31739	
Sry-beta	CG4266	
Sry-beta	Trax	
Sry-beta	CG3542	
Sry-beta	Vps35	
Sry-beta	Ptp61F	
Sry-beta	Taf10b	
Sry-beta	CG4069	
Sry-beta	uri	
Sry-beta	CG14215	
Sry-beta	dbo	
Sry-beta	CG14749	
Sry-beta	dbe	
Sry-beta	CG18591	
Sry-beta	CG11504	
Sry-beta	CG15107	
Sry-beta	Psi	
Sry-beta	Psn	
Sry-beta	ksr	
Sry-beta	TH1	
Sry-beta	U2af38	
Sry-beta	CG3817	
Sry-beta	CG3815	
Sry-beta	MYPT-75D	
Sry-beta	grau	
Sry-beta	CG4282	
Sry-beta	shf	
Sry-beta	CG4281	
Sry-beta	CG4289	
Sry-beta	Rac1	
Sry-beta	ebi	
Sry-beta	CG9372	
Sry-beta	Pc	
Sry-beta	CG12341	
Sry-beta	CG3925	
Sry-beta	CG9772	
Sry-beta	CG6028	
Sry-beta	Sfmbt	
Sry-beta	CG14965	
Sry-beta	dlt	
Sry-beta	CG11133	
Sry-beta	CG10274	
Sry-beta	RfC38	
Sry-beta	Lap1	
Sry-beta	CG9515	
Sry-beta	CG1951	
Sry-beta	D12	
Sry-beta	mago	
Sry-beta	key	
Sry-beta	wapl	
Sry-beta	Acf1	
Sry-beta	CG11092	
Sry-beta	CG13900	
Sry-beta	CG10306	
Sry-beta	CG7133	
Sry-beta	tlk	
Sry-beta	CG9172	
Sry-beta	CG7139	
Sry-beta	Arc-p20	
Sry-beta	cm	
Sry-beta	CG13097	
Sry-beta	CG10904	
Sry-beta	CG10907	
Sry-beta	cg	
Sry-beta	CG10903	
Sry-beta	CG17282	
Sry-beta	CG8359	
Sry-beta	Ulp1	
Sry-beta	rpk	
Sry-beta	Mi-2	
Sry-beta	CG5390	
Sry-beta	rump	
Sry-beta	SdhC	
Sry-beta	Gel	
Sry-beta	Hrb87F	
Sry-beta	l(2)dtl	
Sry-beta	homer	
Sry-beta	Grip75	
Sry-beta	Nup62	
Sry-beta	Grip71	
Sry-beta	mod(mdg4)	
Sry-beta	CG13373	
Sry-beta	CG11876	
Sry-beta	CG11877	
Sry-beta	CG17556	
Sry-beta	TppII	
Sry-beta	CG8005	
Sry-beta	CG17002	
Sry-beta	ave	
Sry-beta	pzg	
Sry-beta	CG5703	
Sry-beta	CG13016	
Sry-beta	Cdc37	
Sry-beta	Bj1	
Sry-beta	BEAF-32	
Sry-beta	BthD	
Sry-beta	ball	
Sry-beta	phl	
Sry-beta	CG13333	
Sry-beta	pita	
Sry-beta	Trf2	
Sry-beta	Brd8	
Sry-beta	Lsd-1	
Sry-beta	NELF-B	
Sry-beta	CG4119	
Sry-beta	mip120	
Sry-beta	CG4278	
Sry-beta	su(Hw)	
Sry-beta	CG13484	
Sry-beta	Vps26	
Sry-beta	CAP-D2	
Sry-beta	wek	
Sry-beta	gfzf	
Sry-beta	Faf	
Sry-beta	KH1	
Sry-beta	Tudor-SN	
Sry-beta	spt4	
Sry-beta	Leucokinin	
Sry-beta	PNGase	
Sry-beta	CG42516	
Sry-beta	Gap69C	
Sry-beta	CG4854	
Sry-beta	CG2608	
Sry-beta	CG3732	
Sry-beta	CG3731	
Sry-beta	CG3735	
Sry-beta	ash1	
Sry-beta	ash2	
Sry-beta	dco	
Sry-beta	CG2199	
Sry-beta	CG9346	
Sry-beta	Scm	
Sry-beta	Sce	
Sry-beta	PCID2	
Sry-beta	CG9740	
Sry-beta	CG33493	
Sry-beta	CG15087	
Sry-beta	CG15084	
Sry-beta	CG12753	
Sry-beta	CG3021	
Sry-beta	CG10267	
Sry-beta	CG16838	
Sry-beta	CG5096	
Sry-beta	CG7741	
Sry-beta	CG7747	
Sry-beta	CG13807	
Sry-beta	CG1965	
Sry-beta	CG5254	
Sry-beta	CG1962	
Sry-beta	Hpr1	
Sry-beta	CG7101	
Sry-beta	Ranbp9	
Sry-beta	smid	
Sry-beta	CG9836	
Sry-beta	CG9232	
Sry-beta	CG16941	
Sry-beta	Phax	
Sry-beta	bur	
Sry-beta	CG6506	
Sry-beta	Det	
Sry-beta	CG10915	
Sry-beta	Dek	
Sry-beta	ear	
Sry-beta	r2d2	
Sry-beta	wisp	
Sry-beta	dmt	
Sry-beta	CG11266	
Sry-beta	RnrS	
Sry-beta	CG8831	
Sry-beta	pim	
Sry-beta	CG7818	
Sry-beta	pic	
Sry-beta	pit	
Sry-beta	MBD-like	
Sry-beta	pod1	
Sry-beta	Roc1a	
Sry-beta	stau	
Sry-beta	Nup133	
Sry-beta	Lhr	
Sry-beta	CG7928	
Sry-beta	Grip163	
Sry-beta	CG7927	
Sry-beta	Rpb4	
Sry-beta	Rpb5	
Sry-beta	Rpb7	
Sry-beta	CG4611	
Sry-beta	CG4615	
Sry-beta	CG4617	
Sry-beta	CG9839	
Sry-beta	CSN1b	
ewg	Chc	
ewg	CG11200	
ewg	Dg	
ewg	elav	
ewg	PRL-1	
ewg	CG8306	
ewg	msn	
ewg	crol	
ewg	insc	
ewg	smi35A	
ewg	HmgZ	
ewg	Krn	
ewg	Stat92E	
Set2	gw	
Set2	milt	
Set2	CG7546	
Set2	lack	
Set2	CG10543	
Set2	Hel25E	
Set2	CG15744	
Set2	mus304	
Set2	CG15747	
Set2	CG9007	
Set2	ScpX	
Set2	gp210	
Set2	CG5815	
Set2	CG9302	
Set2	Topors	
Set2	CG32479	
Set2	MAN1	
Set2	msl-1	
Set2	CG16903	
Set2	mod(mdg4)	
Set2	vlc	
Set2	CG6621	
Set2	RhoBTB	
Set2	Moca-cyp	
Set2	CG11180	
Set2	faf	
Set2	Surf6	
Set2	Spx	
Set2	akirin	
Set2	nito	
Set2	enok	
Set2	CG1523	
Set2	CSN4	
Set2	Neos	
Set2	CSN6	
Set2	hyx	
Set2	trr	
Set2	CG6712	
Set2	scny	
Set2	Patr-1	
Set2	Mat89Bb	
Set2	sced	
Set2	CG9883	
Set2	Nup358	
Set2	l(2)k09913	
Set2	dgt6	
Set2	tef	
Set2	CG11586	
Set2	Smn	
Set2	Nopp140	
Set2	CG8378	
Set2	CG8379	
Set2	l(2)k01209	
Set2	par-6	
Set2	CG14194	
Set2	CG8370	
Set2	CG1622	
Set2	kuz	
Set2	Su(H)	
Set2	CG5033	
Set2	RpII140	
Set2	Spn6	
Set2	CG3532	
Set2	CG6540	
Set2	kuk	
Set2	CG11188	
Set2	DMAP1	
Set2	CG12818	
Set2	Dcp-1	
Set2	CG14286	
Set2	TfIIA-L	
Set2	Spc25	
Set2	CG3838	
Set2	cdc16	
Set2	CG4980	
Set2	CG1677	
Set2	Snm1	
Set2	CG4825	
Set2	Tango7	
Set2	Tango4	
Set2	hkl	
Set2	CG11417	
Set2	e(r)	
Set2	atms	
Set2	CG8116	
Set2	CG7840	
Set2	CG5146	
Set2	CG10703	
Set2	CG2924	
Set2	mre11	
Set2	Tequila	
Set2	ana1	
Set2	wdn	
Set2	eEF1delta	
Set2	wds	
Set2	Cbp80	
Set2	CG12909	
Set2	CG3238	
Set2	CG3587	
Set2	glu	
Set2	Su(var)3-3	
Set2	Rpt4	
Set2	Su(var)3-7	
Set2	CG18011	
Set2	CG12734	
Set2	CG2186	
Set2	CG17328	
Set2	SRm160	
Set2	Cp190	
Set2	CG7099	
Set2	DNApol-iota	
Set2	MEP-1	
Set2	CG5728	
Set2	qkr58E-1	
Set2	CG5445	
Set2	CG15141	
Set2	CG30122	
Set2	Nek2	
Set2	CG4140	
Set2	brm	
Set2	SMC2	
Set2	mael	
Set2	dnk	
Set2	CG9754	
Set2	Ras85D	
Set2	CG8232	
Set2	CG12608	
Set2	BRWD3	
Set2	Tao-1	
Set2	CG3056	
Set2	PSR	
Set2	CG2116	
Set2	cact	
Set2	CG5360	
Set2	Gug	
Set2	nonA	
Set2	CG9666	
Set2	CG9123	
Set2	CG5537	
Set2	CG1972	
Set2	Orc1	
Set2	thoc7	
Set2	thoc5	
Set2	Trf4-1	
Set2	caz	
Set2	CG8939	
Set2	CG5439	
Set2	CG6693	
Set2	cal1	
Set2	CG6697	
Set2	cav	
Set2	Cbl	
Set2	Rs1	
Set2	Sry-beta	
Set2	geminin	
Set2	raps	
Set2	pont	
Set2	CG4164	
Set2	Jarid2	
Set2	l(2)35Bd	
Set2	Cenp-C	
Set2	msd5	
Set2	csul	
Set2	Bx42	
Set2	msd1	
Set2	fs(1)h	
Set2	CG11777	
Set2	Ptpmeg	
Set2	me31B	
Set2	Gga	
Set2	CG14005	
Set2	CG11943	
Set2	CkIalpha	
Set2	CG17153	
Set2	Dok	
Set2	ric8a	
Set2	rept	
Set2	fu	
Set2	CG4699	
Set2	Tis11	
Set2	CG2807	
Set2	Arp8	
Set2	pr-set7	
Set2	Cwc25	
Set2	CG2656	
Set2	CG11123	
Set2	drosha	
Set2	pav	
Set2	CG10743	
Set2	Lsm10	
Set2	Mtor	
Set2	CG3021	
Set2	sl	
Set2	alph	
Set2	egg	
Set2	Pp2A-29B	
Set2	CG1120	
Set2	CG4877	
Set2	CG14803	
Set2	SuUR	
Set2	CG8435	
Set2	ttv	
Set2	CG7384	
Set2	CG14805	
Set2	mbo	
Set2	CG32767	
Set2	CG32043	
Set2	CG8149	
Set2	CG15514	
Set2	CG11583	
Set2	LBR	
Set2	CG2158	
Set2	CG7372	
Set2	yellow-f	
Set2	CG4747	
Set2	CG7379	
Set2	Pbp95	
Set2	14-3-3epsilon	
Set2	CG3309	
Set2	HP1c	
Set2	xl6	
Set2	tsu	
Set2	Dref	
Set2	CG6995	
Set2	Nup154	
Set2	dah	
Set2	Cat	
Set2	CG3893	
Set2	not	
Set2	CG11820	
Set2	yu	
Set2	BthD	
Set2	CG10419	
Set2	CG5808	
Set2	CG8460	
Set2	CG7154	
Set2	polybromo	
Set2	tral	
Set2	CG5800	
Set2	Aats-ile	
Set2	Fip1	
Set2	snf	
Set2	CG12299	
Set2	Nup98	
Set2	CG7728	
Set2	CG5986	
Set2	Ykt6	
Set2	CG1943	
Set2	Gcn2	
Set2	MED1	
Set2	MED6	
Set2	Tpr2	
Set2	MED4	
Set2	Art3	
Set2	Csp	
Set2	Cdc6	
Set2	lola	
Set2	eIF3-S9	
Set2	CG1826	
Set2	Caf1	
Set2	smo	
Set2	e(y)3	
Set2	e(y)1	
Set2	dsh	
Set2	smg	
Set2	CG11248	
Set2	CG11164	
Set2	Art1	
Set2	Arc-p34	
Set2	CG8569	
Set2	CG18178	
Set2	CG1307	
Set2	Hdac3	
Set2	Ada2b	
Set2	Snr1	
Set2	CG10702	
Set2	DLP	
Set2	EloA	
Set2	CG15914	
Set2	CG8360	
Set2	lmg	
Set2	CG3508	
Set2	Nlp	
Set2	Sirt7	
Set2	CG12393	
Set2	Chrac-14	
Set2	CG5026	
Set2	CG12391	
Set2	CG5590	
Set2	CG1896	
Set2	Nup214	
Set2	CG31392	
Set2	CG1542	
Set2	dalao	
Set2	pygo	
Set2	Fs(2)Ket	
Set2	Sry-alpha	
Set2	Mcm10	
Set2	CG15817	
Set2	Caf1-180	
Set2	CG8108	
Set2	Ars2	
Set2	Amun	
Set2	CG7872	
Set2	flfl	
Set2	G-ialpha65A	
Set2	Kap-alpha3	
Set2	ial	
Set2	Kap-alpha1	
Set2	Srp54	
Set2	Actr13E	
Set2	CG3344	
Set2	Axud1	
Set2	CG8290	
Set2	CG16753	
Set2	Hmr	
Set2	Sir2	
Set2	CG1647	
Set2	CG1646	
Set2	dgt1	
Set2	Ranbp9	
Set2	CG3227	
Set2	NFAT	
Set2	Spt5	
Set2	Rep	
Set2	CG3223	
Set2	Spt6	
Set2	CG18004	
Set2	mus210	
Set2	CG3918	
Set2	nct	
Set2	Smr	
Set2	Taf13	
Set2	Bap170	
Set2	Taf11	
Set2	ncm	
Set2	Apc2	
Set2	ncd	
Set2	YL-1	
Set2	CG2107	
Set2	muskelin	
Set2	Set	
Set2	stc	
Set2	l(3)05822	
Set2	fl(2)d	
Set2	CG2063	
Set2	Lnk	
Set2	CG6650	
Set2	mip40	
Set2	CG2260	
Set2	Rtf1	
Set2	CG7564	
Set2	RhoGAPp190	
Set2	ran	
Set2	CG31743	
Set2	Hrb27C	
Set2	Mcm7	
Set2	Mcm6	
Set2	Mcm5	
Set2	Crag	
Set2	RpII15	
Set2	Pak	
Set2	Spat	
Set2	lid	
Set2	lin19	
Set2	lig	
Set2	l(2)05714	
Set2	CG8636	
Set2	lin	
Set2	l(2)34Fd	
Set2	CG8924	
Set2	MED15	
Set2	Mfap1	
Set2	CG10336	
Set2	CG2218	
Set2	mip130	
Set2	Dp	
Set2	CG1789	
Set2	CstF-64	
Set2	CG4452	
Set2	Aly	
Set2	Atu	
Set2	CG31739	
Set2	CG4300	
Set2	cactin	
Set2	l(1)G0007	
Set2	pnut	
Set2	CG3542	
Set2	dUTPase	
Set2	exd	
Set2	Ptp61F	
Set2	Taf12	
Set2	Gap69C	
Set2	CG10375	
Set2	l(2)37Cd	
Set2	uri	
Set2	dod	
Set2	CG31716	
Set2	CG16812	
Set2	Pof	
Set2	BCL7-like	
Set2	pasha	
Set2	CG8950	
Set2	D1	
Set2	CG14215	
Set2	CG7839	
Set2	CG31342	
Set2	cdm	
Set2	CG14749	
Set2	CG8490	
Set2	dbe	
Set2	CG5745	
Set2	Rga	
Set2	d4	
Set2	CG11504	
Set2	CG15107	
Set2	Rcd5	
Set2	Rcd4	
Set2	CG5053	
Set2	CG6843	
Set2	Hrb98DE	
Set2	Mnn1	
Set2	U2af38	
Set2	Chi	
Set2	sdk	
Set2	CG10492	
Set2	CG17912	
Set2	H	
Set2	CG3815	
Set2	CG10880	
Set2	DebB	
Set2	MYPT-75D	
Set2	CG8173	
Set2	Cdc42	
Set2	Usp7	
Set2	ssp2	
Set2	CG14446	
Set2	Dnz1	
Set2	crp	
Set2	oxt	
Set2	pds5	
Set2	CG4730	
Set2	kin17	
Set2	baz	
Set2	CG1737	
Set2	CG4282	
Set2	CG11009	
Set2	CG4281	
Set2	crn	
Set2	CG4289	
Set2	ik2	
Set2	CG4622	
Set2	icln	
Set2	jigr1	
Set2	MED23	
Set2	Deaf1	
Set2	ebi	
Set2	MED27	
Set2	CG8677	
Set2	r2d2	
Set2	CG13484	
Set2	XRCC1	
Set2	Su(fu)	
Set2	CG17282	
Set2	CG9272	
Set2	CG9772	
Set2	Sfmbt	
Set2	CG17361	
Set2	Df31	
Set2	CG8478	
Set2	Rbm13	
Set2	Pp1alpha-96A	
Set2	CG2685	
Set2	Rbf2	
Set2	Madm	
Set2	snama	
Set2	Lap1	
Set2	su(s)	
Set2	dome	
Set2	CG1951	
Set2	Rbp2	
Set2	mago	
Set2	tum	
Set2	l(3)mbt	
Set2	CG9821	
Set2	pUf68	
Set2	wapl	
Set2	CAP-D2	
Set2	CG33096	
Set2	Sap30	
Set2	Acf1	
Set2	CG5515	
Set2	gwl	
Set2	CG1815	
Set2	CG11092	
Set2	B52	
Set2	CG7133	
Set2	CG4069	
Set2	tlk	
Set2	Cdk9	
Set2	CG7139	
Set2	botv	
Set2	CG11986	
Set2	Arc-p20	
Set2	CG4788	
Set2	cg	
Set2	Uev1A	
Set2	His2Av	
Set2	CG3511	
Set2	polo	
Set2	CG2926	
Set2	CG4239	
Set2	cnk	
Set2	swa	
Set2	fs(2)ltoPP43	
Set2	CG4332	
Set2	retn	
Set2	RanGap	
Set2	Rlb1	
Set2	mars	
Set2	rump	
Set2	CG17829	
Set2	l(3)j2D3	
Set2	CG12877	
Set2	CG9293	
Set2	Gel	
Set2	Iswi	
Set2	Not1	
Set2	CG7246	
Set2	CG7946	
Set2	fs(1)K10	
Set2	cos	
Set2	CG3281	
Set2	CG10990	
Set2	O-fut1	
Set2	Rpd3	
Set2	Mtl	
Set2	CG11107	
Set2	gish	
Set2	l(2)dtl	
Set2	CG14710	
Set2	HP1b	
Set2	homer	
Set2	Rassf	
Set2	Grip75	
Set2	Nup62	
Set2	Grip71	
Set2	CG3358	
Set2	brat	
Set2	Tl	
Set2	sax	
Set2	CG5514	
Set2	Hip14	
Set2	CG4936	
Set2	mus201	
Set2	CG11970	
Set2	RnpS1	
Set2	CG11975	
Set2	cana	
Set2	msb1l	
Set2	CG11873	
Set2	CG1109	
Set2	rin	
Set2	CG2202	
Set2	CG4165	
Set2	CG17002	
Set2	CG14438	
Set2	pzg	
Set2	CG33695	
Set2	CG33692	
Set2	CG33691	
Set2	CG14722	
Set2	CG30020	
Set2	CG3071	
Set2	Rat1	
Set2	Trn	
Set2	CG7597	
Set2	CG4768	
Set2	HP5	
Set2	Nup153	
Set2	CG10139	
Set2	CG4806	
Set2	Bsg25D	
Set2	CG7358	
Set2	Bj1	
Set2	BEAF-32	
Set2	CG7357	
Set2	CG3679	
Set2	ball	
Set2	Map60	
Set2	phl	
Set2	hang	
Set2	CG8929	
Set2	pita	
Set2	Trf2	
Set2	CG5787	
Set2	Brd8	
Set2	PpV	
Set2	Trf	
Set2	Rox8	
Set2	SF1	
Set2	CG14526	
Set2	CG5720	
Set2	thr	
Set2	CG16892	
Set2	Nxt1	
Set2	CG6179	
Set2	mip120	
Set2	CG9705	
Set2	CG6171	
Set2	CG7706	
Set2	TXBP181-like	
Set2	l(2)35Df	
Set2	FK506-bp1	
Set2	CG8312	
Set2	CG9246	
Set2	torp4a	
Set2	Ubqn	
Set2	simj	
Set2	Taf8	
Set2	l(1)1Bi	
Set2	Aats-thr	
Set2	CG1513	
Set2	CG11897	
Set2	Vps26	
Set2	CG4078	
Set2	wek	
Set2	CG14614	
Set2	CG9143	
Set2	CG8949	
